_id,id,year,state_name,state_code,educational_status,gender,number_of_deaths
357,357,2018,Jharkhand,20,Graduate And Above,Transgender,0
358,358,2018,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,108
359,359,2018,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,259
360,360,2018,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
361,361,2018,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,202
362,362,2018,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,379
363,363,2018,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
364,364,2018,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Female,40
365,365,2018,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Male,119
366,366,2018,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Transgender,0
367,367,2018,Jharkhand,20,No Education,Female,19
368,368,2018,Jharkhand,20,No Education,Male,31
369,369,2018,Jharkhand,20,No Education,Transgender,0
370,370,2018,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Female,30
371,371,2018,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Male,86
372,372,2018,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Transgender,0
373,373,2018,Jharkhand,20,Professionals (Mba Etc.),Female,0
374,374,2018,Jharkhand,20,Professionals (Mba Etc.),Male,0
375,375,2018,Jharkhand,20,Professionals (Mba Etc.),Transgender,0
376,376,2018,Jharkhand,20,Status Not Known,Female,2
377,377,2018,Jharkhand,20,Status Not Known,Male,6
378,378,2018,Jharkhand,20,Status Not Known,Transgender,0
379,379,2018,Karnataka,29,Diploma/ Certificate/ Iti,Female,16
380,380,2018,Karnataka,29,Diploma/ Certificate/ Iti,Male,88
381,381,2018,Karnataka,29,Diploma/ Certificate/ Iti,Transgender,0
382,382,2018,Karnataka,29,Graduate And Above,Female,143
383,383,2018,Karnataka,29,Graduate And Above,Male,311
384,384,2018,Karnataka,29,Graduate And Above,Transgender,0
385,385,2018,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,398
386,386,2018,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1035
387,387,2018,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,1
388,388,2018,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,700
389,389,2018,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2017
390,390,2018,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
391,391,2018,Karnataka,29,Middle (Up To Class–8ᵗʰ),Female,652
392,392,2018,Karnataka,29,Middle (Up To Class–8ᵗʰ),Male,1917
393,393,2018,Karnataka,29,Middle (Up To Class–8ᵗʰ),Transgender,1
394,394,2018,Karnataka,29,No Education,Female,503
395,395,2018,Karnataka,29,No Education,Male,1054
396,396,2018,Karnataka,29,No Education,Transgender,0
397,397,2018,Karnataka,29,Primary (Up To Class–5ᵗʰ),Female,689
398,398,2018,Karnataka,29,Primary (Up To Class–5ᵗʰ),Male,1799
399,399,2018,Karnataka,29,Primary (Up To Class–5ᵗʰ),Transgender,1
400,400,2018,Karnataka,29,Professionals (Mba Etc.),Female,10
401,401,2018,Karnataka,29,Professionals (Mba Etc.),Male,30
402,402,2018,Karnataka,29,Professionals (Mba Etc.),Transgender,0
403,403,2018,Karnataka,29,Status Not Known,Female,32
404,404,2018,Karnataka,29,Status Not Known,Male,164
405,405,2018,Karnataka,29,Status Not Known,Transgender,0
406,406,2018,Kerala,32,Diploma/ Certificate/ Iti,Female,28
407,407,2018,Kerala,32,Diploma/ Certificate/ Iti,Male,107
408,408,2018,Kerala,32,Diploma/ Certificate/ Iti,Transgender,0
409,409,2018,Kerala,32,Graduate And Above,Female,110
410,410,2018,Kerala,32,Graduate And Above,Male,158
411,411,2018,Kerala,32,Graduate And Above,Transgender,0
412,412,2018,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,354
413,413,2018,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1123
414,414,2018,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
415,415,2018,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,718
416,416,2018,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2577
417,417,2018,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
418,418,2018,Kerala,32,Middle (Up To Class–8ᵗʰ),Female,344
419,419,2018,Kerala,32,Middle (Up To Class–8ᵗʰ),Male,1378
420,420,2018,Kerala,32,Middle (Up To Class–8ᵗʰ),Transgender,0
421,421,2018,Kerala,32,No Education,Female,26
422,422,2018,Kerala,32,No Education,Male,88
423,423,2018,Kerala,32,No Education,Transgender,0
424,424,2018,Kerala,32,Primary (Up To Class–5ᵗʰ),Female,249
425,425,2018,Kerala,32,Primary (Up To Class–5ᵗʰ),Male,838
426,426,2018,Kerala,32,Primary (Up To Class–5ᵗʰ),Transgender,0
427,427,2018,Kerala,32,Professionals (Mba Etc.),Female,29
428,428,2018,Kerala,32,Professionals (Mba Etc.),Male,26
429,429,2018,Kerala,32,Professionals (Mba Etc.),Transgender,0
430,430,2018,Kerala,32,Status Not Known,Female,15
431,431,2018,Kerala,32,Status Not Known,Male,69
432,432,2018,Kerala,32,Status Not Known,Transgender,0
433,433,2018,Lakshadweep,31,Diploma/ Certificate/ Iti,Female,0
434,434,2018,Lakshadweep,31,Diploma/ Certificate/ Iti,Male,0
435,435,2018,Lakshadweep,31,Diploma/ Certificate/ Iti,Transgender,0
436,436,2018,Lakshadweep,31,Graduate And Above,Female,0
437,437,2018,Lakshadweep,31,Graduate And Above,Male,0
438,438,2018,Lakshadweep,31,Graduate And Above,Transgender,0
439,439,2018,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
440,440,2018,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,0
441,441,2018,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
442,442,2018,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,0
443,443,2018,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,0
444,444,2018,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
445,445,2018,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Female,0
446,446,2018,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Male,0
447,447,2018,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Transgender,0
448,448,2018,Lakshadweep,31,No Education,Female,0
449,449,2018,Lakshadweep,31,No Education,Male,0
450,450,2018,Lakshadweep,31,No Education,Transgender,0
451,451,2018,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Female,0
452,452,2018,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Male,0
453,453,2018,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Transgender,0
454,454,2018,Lakshadweep,31,Professionals (Mba Etc.),Female,0
455,455,2018,Lakshadweep,31,Professionals (Mba Etc.),Male,0
456,456,2018,Lakshadweep,31,Professionals (Mba Etc.),Transgender,0
457,457,2018,Lakshadweep,31,Status Not Known,Female,0
458,458,2018,Lakshadweep,31,Status Not Known,Male,3
459,459,2018,Lakshadweep,31,Status Not Known,Transgender,0
460,460,2018,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Female,8
461,461,2018,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Male,25
462,462,2018,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Transgender,0
463,463,2018,Madhya Pradesh,23,Graduate And Above,Female,114
464,464,2018,Madhya Pradesh,23,Graduate And Above,Male,213
465,465,2018,Madhya Pradesh,23,Graduate And Above,Transgender,0
466,466,2018,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,618
467,467,2018,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,893
468,468,2018,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
469,469,2018,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,884
470,470,2018,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1636
471,471,2018,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
472,472,2018,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Female,960
473,473,2018,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Male,1657
474,474,2018,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Transgender,0
475,475,2018,Madhya Pradesh,23,No Education,Female,760
476,476,2018,Madhya Pradesh,23,No Education,Male,1332
477,477,2018,Madhya Pradesh,23,No Education,Transgender,1
478,478,2018,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Female,964
479,479,2018,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Male,1570
480,480,2018,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Transgender,0
481,481,2018,Madhya Pradesh,23,Professionals (Mba Etc.),Female,0
482,482,2018,Madhya Pradesh,23,Professionals (Mba Etc.),Male,1
483,483,2018,Madhya Pradesh,23,Professionals (Mba Etc.),Transgender,0
484,484,2018,Madhya Pradesh,23,Status Not Known,Female,40
485,485,2018,Madhya Pradesh,23,Status Not Known,Male,99
486,486,2018,Madhya Pradesh,23,Status Not Known,Transgender,0
487,487,2018,Maharashtra,27,Diploma/ Certificate/ Iti,Female,43
488,488,2018,Maharashtra,27,Diploma/ Certificate/ Iti,Male,130
489,489,2018,Maharashtra,27,Diploma/ Certificate/ Iti,Transgender,0
490,490,2018,Maharashtra,27,Graduate And Above,Female,99
491,491,2018,Maharashtra,27,Graduate And Above,Male,475
492,492,2018,Maharashtra,27,Graduate And Above,Transgender,0
493,493,2018,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,823
494,494,2018,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,2525
495,495,2018,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
496,496,2018,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1323
497,497,2018,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,4145
498,498,2018,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
499,499,2018,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Female,917
500,500,2018,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Male,2890
501,501,2018,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Transgender,0
502,502,2018,Maharashtra,27,No Education,Female,478
503,503,2018,Maharashtra,27,No Education,Male,1063
504,504,2018,Maharashtra,27,No Education,Transgender,0
505,505,2018,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Female,707
506,506,2018,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Male,1983
507,507,2018,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Transgender,1
508,508,2018,Maharashtra,27,Professionals (Mba Etc.),Female,5
509,509,2018,Maharashtra,27,Professionals (Mba Etc.),Male,13
510,510,2018,Maharashtra,27,Professionals (Mba Etc.),Transgender,0
511,511,2018,Maharashtra,27,Status Not Known,Female,79
512,512,2018,Maharashtra,27,Status Not Known,Male,273
513,513,2018,Maharashtra,27,Status Not Known,Transgender,0
514,514,2018,Manipur,14,Diploma/ Certificate/ Iti,Female,0
515,515,2018,Manipur,14,Diploma/ Certificate/ Iti,Male,0
516,516,2018,Manipur,14,Diploma/ Certificate/ Iti,Transgender,0
517,517,2018,Manipur,14,Graduate And Above,Female,0
518,518,2018,Manipur,14,Graduate And Above,Male,0
519,519,2018,Manipur,14,Graduate And Above,Transgender,0
520,520,2018,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
521,521,2018,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,6
522,522,2018,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
523,523,2018,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,12
524,524,2018,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,20
525,525,2018,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
526,526,2018,Manipur,14,Middle (Up To Class–8ᵗʰ),Female,4
527,527,2018,Manipur,14,Middle (Up To Class–8ᵗʰ),Male,7
528,528,2018,Manipur,14,Middle (Up To Class–8ᵗʰ),Transgender,0
529,529,2018,Manipur,14,No Education,Female,1
530,530,2018,Manipur,14,No Education,Male,0
531,531,2018,Manipur,14,No Education,Transgender,0
532,532,2018,Manipur,14,Primary (Up To Class–5ᵗʰ),Female,0
533,533,2018,Manipur,14,Primary (Up To Class–5ᵗʰ),Male,0
534,534,2018,Manipur,14,Primary (Up To Class–5ᵗʰ),Transgender,0
535,535,2018,Manipur,14,Professionals (Mba Etc.),Female,0
536,536,2018,Manipur,14,Professionals (Mba Etc.),Male,0
537,537,2018,Manipur,14,Professionals (Mba Etc.),Transgender,0
538,538,2018,Manipur,14,Status Not Known,Female,0
539,539,2018,Manipur,14,Status Not Known,Male,2
540,540,2018,Manipur,14,Status Not Known,Transgender,0
541,541,2018,Meghalaya,17,Diploma/ Certificate/ Iti,Female,1
542,542,2018,Meghalaya,17,Diploma/ Certificate/ Iti,Male,2
543,543,2018,Meghalaya,17,Diploma/ Certificate/ Iti,Transgender,0
544,544,2018,Meghalaya,17,Graduate And Above,Female,1
545,545,2018,Meghalaya,17,Graduate And Above,Male,5
546,546,2018,Meghalaya,17,Graduate And Above,Transgender,0
547,547,2018,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,5
548,548,2018,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,19
549,549,2018,Meghalaya,17,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
550,550,2018,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,6
551,551,2018,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,28
552,552,2018,Meghalaya,17,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
553,553,2018,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Female,11
554,554,2018,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Male,23
555,555,2018,Meghalaya,17,Middle (Up To Class–8ᵗʰ),Transgender,0
556,556,2018,Meghalaya,17,No Education,Female,4
557,557,2018,Meghalaya,17,No Education,Male,24
558,558,2018,Meghalaya,17,No Education,Transgender,0
559,559,2018,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Female,5
560,560,2018,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Male,21
561,561,2018,Meghalaya,17,Primary (Up To Class–5ᵗʰ),Transgender,0
562,562,2018,Meghalaya,17,Professionals (Mba Etc.),Female,0
563,563,2018,Meghalaya,17,Professionals (Mba Etc.),Male,0
564,564,2018,Meghalaya,17,Professionals (Mba Etc.),Transgender,0
565,565,2018,Meghalaya,17,Status Not Known,Female,5
566,566,2018,Meghalaya,17,Status Not Known,Male,29
567,567,2018,Meghalaya,17,Status Not Known,Transgender,0
568,568,2018,Mizoram,15,Diploma/ Certificate/ Iti,Female,0
569,569,2018,Mizoram,15,Diploma/ Certificate/ Iti,Male,3
570,570,2018,Mizoram,15,Diploma/ Certificate/ Iti,Transgender,0
571,571,2018,Mizoram,15,Graduate And Above,Female,1
572,572,2018,Mizoram,15,Graduate And Above,Male,0
573,573,2018,Mizoram,15,Graduate And Above,Transgender,0
574,574,2018,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1
575,575,2018,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1
576,576,2018,Mizoram,15,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
577,577,2018,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,3
578,578,2018,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,20
579,579,2018,Mizoram,15,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
580,580,2018,Mizoram,15,Middle (Up To Class–8ᵗʰ),Female,4
581,581,2018,Mizoram,15,Middle (Up To Class–8ᵗʰ),Male,31
582,582,2018,Mizoram,15,Middle (Up To Class–8ᵗʰ),Transgender,0
583,583,2018,Mizoram,15,No Education,Female,0
584,584,2018,Mizoram,15,No Education,Male,0
585,585,2018,Mizoram,15,No Education,Transgender,0
586,586,2018,Mizoram,15,Primary (Up To Class–5ᵗʰ),Female,3
587,587,2018,Mizoram,15,Primary (Up To Class–5ᵗʰ),Male,12
588,588,2018,Mizoram,15,Primary (Up To Class–5ᵗʰ),Transgender,0
589,589,2018,Mizoram,15,Professionals (Mba Etc.),Female,0
590,590,2018,Mizoram,15,Professionals (Mba Etc.),Male,0
591,591,2018,Mizoram,15,Professionals (Mba Etc.),Transgender,0
592,592,2018,Mizoram,15,Status Not Known,Female,0
593,593,2018,Mizoram,15,Status Not Known,Male,0
594,594,2018,Mizoram,15,Status Not Known,Transgender,0
595,595,2018,Nagaland,13,Diploma/ Certificate/ Iti,Female,0
596,596,2018,Nagaland,13,Diploma/ Certificate/ Iti,Male,0
597,597,2018,Nagaland,13,Diploma/ Certificate/ Iti,Transgender,0
598,598,2018,Nagaland,13,Graduate And Above,Female,0
599,599,2018,Nagaland,13,Graduate And Above,Male,3
600,600,2018,Nagaland,13,Graduate And Above,Transgender,0
601,601,2018,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
602,602,2018,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,4
603,603,2018,Nagaland,13,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
604,604,2018,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1
605,605,2018,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,5
606,606,2018,Nagaland,13,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
607,607,2018,Nagaland,13,Middle (Up To Class–8ᵗʰ),Female,4
608,608,2018,Nagaland,13,Middle (Up To Class–8ᵗʰ),Male,4
609,609,2018,Nagaland,13,Middle (Up To Class–8ᵗʰ),Transgender,0
610,610,2018,Nagaland,13,No Education,Female,1
611,611,2018,Nagaland,13,No Education,Male,4
612,612,2018,Nagaland,13,No Education,Transgender,0
613,613,2018,Nagaland,13,Primary (Up To Class–5ᵗʰ),Female,0
614,614,2018,Nagaland,13,Primary (Up To Class–5ᵗʰ),Male,8
615,615,2018,Nagaland,13,Primary (Up To Class–5ᵗʰ),Transgender,0
616,616,2018,Nagaland,13,Professionals (Mba Etc.),Female,0
617,617,2018,Nagaland,13,Professionals (Mba Etc.),Male,0
618,618,2018,Nagaland,13,Professionals (Mba Etc.),Transgender,0
619,619,2018,Nagaland,13,Status Not Known,Female,0
620,620,2018,Nagaland,13,Status Not Known,Male,2
621,621,2018,Nagaland,13,Status Not Known,Transgender,0
622,622,2018,Odisha,21,Diploma/ Certificate/ Iti,Female,0
623,623,2018,Odisha,21,Diploma/ Certificate/ Iti,Male,2
624,624,2018,Odisha,21,Diploma/ Certificate/ Iti,Transgender,0
625,625,2018,Odisha,21,Graduate And Above,Female,3
626,626,2018,Odisha,21,Graduate And Above,Male,25
627,627,2018,Odisha,21,Graduate And Above,Transgender,0
628,628,2018,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,1792
629,629,2018,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1534
630,630,2018,Odisha,21,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
631,631,2018,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,165
632,632,2018,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,189
633,633,2018,Odisha,21,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
634,634,2018,Odisha,21,Middle (Up To Class–8ᵗʰ),Female,56
635,635,2018,Odisha,21,Middle (Up To Class–8ᵗʰ),Male,119
636,636,2018,Odisha,21,Middle (Up To Class–8ᵗʰ),Transgender,0
637,637,2018,Odisha,21,No Education,Female,48
638,638,2018,Odisha,21,No Education,Male,39
639,639,2018,Odisha,21,No Education,Transgender,0
640,640,2018,Odisha,21,Primary (Up To Class–5ᵗʰ),Female,63
641,641,2018,Odisha,21,Primary (Up To Class–5ᵗʰ),Male,127
642,642,2018,Odisha,21,Primary (Up To Class–5ᵗʰ),Transgender,0
643,643,2018,Odisha,21,Professionals (Mba Etc.),Female,0
644,644,2018,Odisha,21,Professionals (Mba Etc.),Male,0
645,645,2018,Odisha,21,Professionals (Mba Etc.),Transgender,0
646,646,2018,Odisha,21,Status Not Known,Female,158
647,647,2018,Odisha,21,Status Not Known,Male,272
648,648,2018,Odisha,21,Status Not Known,Transgender,0
649,649,2018,Puducherry,34,Diploma/ Certificate/ Iti,Female,2
650,650,2018,Puducherry,34,Diploma/ Certificate/ Iti,Male,35
651,651,2018,Puducherry,34,Diploma/ Certificate/ Iti,Transgender,0
652,652,2018,Puducherry,34,Graduate And Above,Female,0
653,653,2018,Puducherry,34,Graduate And Above,Male,0
654,654,2018,Puducherry,34,Graduate And Above,Transgender,0
655,655,2018,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,102
656,656,2018,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,220
657,657,2018,Puducherry,34,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
658,658,2018,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,3
659,659,2018,Puducherry,34,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,40
