_id,id,year,state_name,state_code,economic_status,gender,number_of_deaths
653,652,2019,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,7
654,653,2019,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
655,654,2019,Manipur,14,₹10 Lakhs And Above,Female,0
656,655,2019,Manipur,14,₹10 Lakhs And Above,Male,0
657,656,2019,Manipur,14,₹10 Lakhs And Above,Transgender,0
658,657,2019,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
659,658,2019,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,1
660,659,2019,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
661,660,2019,Meghalaya,17,Less Than ₹1 Lakh,Female,29
662,661,2019,Meghalaya,17,Less Than ₹1 Lakh,Male,120
663,662,2019,Meghalaya,17,Less Than ₹1 Lakh,Transgender,0
664,663,2019,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,4
665,664,2019,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,42
666,665,2019,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
667,666,2019,Meghalaya,17,₹10 Lakhs And Above,Female,0
668,667,2019,Meghalaya,17,₹10 Lakhs And Above,Male,0
669,668,2019,Meghalaya,17,₹10 Lakhs And Above,Transgender,0
670,669,2019,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
671,670,2019,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
672,671,2019,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
673,672,2019,Mizoram,15,Less Than ₹1 Lakh,Female,15
674,673,2019,Mizoram,15,Less Than ₹1 Lakh,Male,36
675,674,2019,Mizoram,15,Less Than ₹1 Lakh,Transgender,0
676,675,2019,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1
677,676,2019,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,15
678,677,2019,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
679,678,2019,Mizoram,15,₹10 Lakhs And Above,Female,0
680,679,2019,Mizoram,15,₹10 Lakhs And Above,Male,0
681,680,2019,Mizoram,15,₹10 Lakhs And Above,Transgender,0
682,681,2019,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
683,682,2019,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
684,683,2019,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
685,684,2019,Nagaland,13,Less Than ₹1 Lakh,Female,5
686,685,2019,Nagaland,13,Less Than ₹1 Lakh,Male,24
687,686,2019,Nagaland,13,Less Than ₹1 Lakh,Transgender,0
688,687,2019,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
689,688,2019,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,12
690,689,2019,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
691,690,2019,Nagaland,13,₹10 Lakhs And Above,Female,0
692,691,2019,Nagaland,13,₹10 Lakhs And Above,Male,0
693,692,2019,Nagaland,13,₹10 Lakhs And Above,Transgender,0
694,693,2019,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
695,694,2019,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
696,695,2019,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
697,696,2019,Odisha,21,Less Than ₹1 Lakh,Female,847
698,697,2019,Odisha,21,Less Than ₹1 Lakh,Male,1263
699,698,2019,Odisha,21,Less Than ₹1 Lakh,Transgender,0
700,699,2019,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1126
701,700,2019,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1299
702,701,2019,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
703,702,2019,Odisha,21,₹10 Lakhs And Above,Female,0
704,703,2019,Odisha,21,₹10 Lakhs And Above,Male,0
705,704,2019,Odisha,21,₹10 Lakhs And Above,Transgender,0
706,705,2019,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,13
707,706,2019,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,34
708,707,2019,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
709,708,2019,Puducherry,34,Less Than ₹1 Lakh,Female,145
710,709,2019,Puducherry,34,Less Than ₹1 Lakh,Male,348
711,710,2019,Puducherry,34,Less Than ₹1 Lakh,Transgender,0
712,711,2019,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
713,712,2019,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,0
714,713,2019,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
715,714,2019,Puducherry,34,₹10 Lakhs And Above,Female,0
716,715,2019,Puducherry,34,₹10 Lakhs And Above,Male,0
717,716,2019,Puducherry,34,₹10 Lakhs And Above,Transgender,0
718,717,2019,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
719,718,2019,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
720,719,2019,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
721,720,2019,Punjab,3,Less Than ₹1 Lakh,Female,408
722,721,2019,Punjab,3,Less Than ₹1 Lakh,Male,1196
723,722,2019,Punjab,3,Less Than ₹1 Lakh,Transgender,1
724,723,2019,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,110
725,724,2019,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,498
726,725,2019,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
727,726,2019,Punjab,3,₹10 Lakhs And Above,Female,4
728,727,2019,Punjab,3,₹10 Lakhs And Above,Male,36
729,728,2019,Punjab,3,₹10 Lakhs And Above,Transgender,0
730,729,2019,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,17
731,730,2019,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,87
732,731,2019,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
733,732,2019,Rajasthan,8,Less Than ₹1 Lakh,Female,850
734,733,2019,Rajasthan,8,Less Than ₹1 Lakh,Male,1833
735,734,2019,Rajasthan,8,Less Than ₹1 Lakh,Transgender,0
736,735,2019,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,334
737,736,2019,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1302
738,737,2019,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
739,738,2019,Rajasthan,8,₹10 Lakhs And Above,Female,13
740,739,2019,Rajasthan,8,₹10 Lakhs And Above,Male,33
741,740,2019,Rajasthan,8,₹10 Lakhs And Above,Transgender,0
742,741,2019,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,32
743,742,2019,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,134
744,743,2019,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
745,744,2019,Sikkim,11,Less Than ₹1 Lakh,Female,58
746,745,2019,Sikkim,11,Less Than ₹1 Lakh,Male,149
747,746,2019,Sikkim,11,Less Than ₹1 Lakh,Transgender,0
748,747,2019,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
749,748,2019,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,12
750,749,2019,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
751,750,2019,Sikkim,11,₹10 Lakhs And Above,Female,0
752,751,2019,Sikkim,11,₹10 Lakhs And Above,Male,0
753,752,2019,Sikkim,11,₹10 Lakhs And Above,Transgender,0
754,753,2019,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
755,754,2019,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,1
756,755,2019,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
757,756,2019,Tamil Nadu,33,Less Than ₹1 Lakh,Female,3249
758,757,2019,Tamil Nadu,33,Less Than ₹1 Lakh,Male,6467
759,758,2019,Tamil Nadu,33,Less Than ₹1 Lakh,Transgender,7
760,759,2019,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,882
761,760,2019,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2351
762,761,2019,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,1
763,762,2019,Tamil Nadu,33,₹10 Lakhs And Above,Female,10
764,763,2019,Tamil Nadu,33,₹10 Lakhs And Above,Male,35
765,764,2019,Tamil Nadu,33,₹10 Lakhs And Above,Transgender,0
766,765,2019,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,109
767,766,2019,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,382
768,767,2019,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
769,768,2019,Telangana,36,Less Than ₹1 Lakh,Female,1172
770,769,2019,Telangana,36,Less Than ₹1 Lakh,Male,3180
771,770,2019,Telangana,36,Less Than ₹1 Lakh,Transgender,1
772,771,2019,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,596
773,772,2019,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1717
774,773,2019,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
775,774,2019,Telangana,36,₹10 Lakhs And Above,Female,74
776,775,2019,Telangana,36,₹10 Lakhs And Above,Male,106
777,776,2019,Telangana,36,₹10 Lakhs And Above,Transgender,0
778,777,2019,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,220
779,778,2019,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,609
780,779,2019,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
781,780,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Female,32
782,781,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Male,54
783,782,2019,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Transgender,0
784,783,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,8
785,784,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,44
786,785,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
787,786,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Female,0
788,787,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Male,0
789,788,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Transgender,0
790,789,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
791,790,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
792,791,2019,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
793,792,2019,Tripura,16,Less Than ₹1 Lakh,Female,168
794,793,2019,Tripura,16,Less Than ₹1 Lakh,Male,368
795,794,2019,Tripura,16,Less Than ₹1 Lakh,Transgender,0
796,795,2019,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,46
797,796,2019,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,107
798,797,2019,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
799,798,2019,Tripura,16,₹10 Lakhs And Above,Female,0
800,799,2019,Tripura,16,₹10 Lakhs And Above,Male,2
801,800,2019,Tripura,16,₹10 Lakhs And Above,Transgender,0
802,801,2019,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,18
803,802,2019,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,19
804,803,2019,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
805,804,2019,Uttar Pradesh,9,Less Than ₹1 Lakh,Female,1743
806,805,2019,Uttar Pradesh,9,Less Than ₹1 Lakh,Male,2285
807,806,2019,Uttar Pradesh,9,Less Than ₹1 Lakh,Transgender,0
808,807,2019,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,441
809,808,2019,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,882
810,809,2019,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
811,810,2019,Uttar Pradesh,9,₹10 Lakhs And Above,Female,9
812,811,2019,Uttar Pradesh,9,₹10 Lakhs And Above,Male,16
813,812,2019,Uttar Pradesh,9,₹10 Lakhs And Above,Transgender,0
814,813,2019,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,38
815,814,2019,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,50
816,815,2019,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
817,816,2019,Uttarakhand,5,Less Than ₹1 Lakh,Female,90
818,817,2019,Uttarakhand,5,Less Than ₹1 Lakh,Male,171
819,818,2019,Uttarakhand,5,Less Than ₹1 Lakh,Transgender,0
820,819,2019,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,76
821,820,2019,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,138
822,821,2019,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
823,822,2019,Uttarakhand,5,₹10 Lakhs And Above,Female,0
824,823,2019,Uttarakhand,5,₹10 Lakhs And Above,Male,0
825,824,2019,Uttarakhand,5,₹10 Lakhs And Above,Transgender,0
826,825,2019,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,15
827,826,2019,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,26
828,827,2019,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
829,828,2019,West Bengal,19,Less Than ₹1 Lakh,Female,3954
830,829,2019,West Bengal,19,Less Than ₹1 Lakh,Male,5682
831,830,2019,West Bengal,19,Less Than ₹1 Lakh,Transgender,0
832,831,2019,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,787
833,832,2019,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1744
834,833,2019,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
835,834,2019,West Bengal,19,₹10 Lakhs And Above,Female,65
836,835,2019,West Bengal,19,₹10 Lakhs And Above,Male,153
837,836,2019,West Bengal,19,₹10 Lakhs And Above,Transgender,0
838,837,2019,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,90
839,838,2019,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,190
840,839,2019,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
841,840,2020,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Female,49
842,841,2020,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Male,65
843,842,2020,Andaman And Nicobar Islands,35,Less Than ₹1 Lakh,Transgender,0
844,843,2020,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1
845,844,2020,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,51
846,845,2020,Andaman And Nicobar Islands,35,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
847,846,2020,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Female,0
848,847,2020,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Male,4
849,848,2020,Andaman And Nicobar Islands,35,₹10 Lakhs And Above,Transgender,0
850,849,2020,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
851,850,2020,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,10
852,851,2020,Andaman And Nicobar Islands,35,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
853,852,2020,Andhra Pradesh,28,Less Than ₹1 Lakh,Female,1048
854,853,2020,Andhra Pradesh,28,Less Than ₹1 Lakh,Male,2852
855,854,2020,Andhra Pradesh,28,Less Than ₹1 Lakh,Transgender,2
856,855,2020,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,705
857,856,2020,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1988
858,857,2020,Andhra Pradesh,28,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
859,858,2020,Andhra Pradesh,28,₹10 Lakhs And Above,Female,22
860,859,2020,Andhra Pradesh,28,₹10 Lakhs And Above,Male,51
861,860,2020,Andhra Pradesh,28,₹10 Lakhs And Above,Transgender,0
862,861,2020,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,109
863,862,2020,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,266
864,863,2020,Andhra Pradesh,28,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
865,864,2020,Arunachal Pradesh,12,Less Than ₹1 Lakh,Female,42
866,865,2020,Arunachal Pradesh,12,Less Than ₹1 Lakh,Male,76
867,866,2020,Arunachal Pradesh,12,Less Than ₹1 Lakh,Transgender,0
868,867,2020,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,5
869,868,2020,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,33
870,869,2020,Arunachal Pradesh,12,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
871,870,2020,Arunachal Pradesh,12,₹10 Lakhs And Above,Female,0
872,871,2020,Arunachal Pradesh,12,₹10 Lakhs And Above,Male,0
873,872,2020,Arunachal Pradesh,12,₹10 Lakhs And Above,Transgender,0
874,873,2020,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
875,874,2020,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
876,875,2020,Arunachal Pradesh,12,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
877,876,2020,Assam,18,Less Than ₹1 Lakh,Female,593
878,877,2020,Assam,18,Less Than ₹1 Lakh,Male,1418
879,878,2020,Assam,18,Less Than ₹1 Lakh,Transgender,0
880,879,2020,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,263
881,880,2020,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,735
882,881,2020,Assam,18,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
883,882,2020,Assam,18,₹10 Lakhs And Above,Female,0
884,883,2020,Assam,18,₹10 Lakhs And Above,Male,0
885,884,2020,Assam,18,₹10 Lakhs And Above,Transgender,0
886,885,2020,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,50
887,886,2020,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,184
888,887,2020,Assam,18,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
889,888,2020,Bihar,10,Less Than ₹1 Lakh,Female,152
890,889,2020,Bihar,10,Less Than ₹1 Lakh,Male,178
891,890,2020,Bihar,10,Less Than ₹1 Lakh,Transgender,0
892,891,2020,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,179
893,892,2020,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,229
894,893,2020,Bihar,10,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
895,894,2020,Bihar,10,₹10 Lakhs And Above,Female,6
896,895,2020,Bihar,10,₹10 Lakhs And Above,Male,6
897,896,2020,Bihar,10,₹10 Lakhs And Above,Transgender,0
898,897,2020,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,21
899,898,2020,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,38
900,899,2020,Bihar,10,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
901,900,2020,Chandigarh,4,Less Than ₹1 Lakh,Female,31
902,901,2020,Chandigarh,4,Less Than ₹1 Lakh,Male,51
903,902,2020,Chandigarh,4,Less Than ₹1 Lakh,Transgender,0
904,903,2020,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,16
905,904,2020,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,27
906,905,2020,Chandigarh,4,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
907,906,2020,Chandigarh,4,₹10 Lakhs And Above,Female,0
908,907,2020,Chandigarh,4,₹10 Lakhs And Above,Male,0
909,908,2020,Chandigarh,4,₹10 Lakhs And Above,Transgender,0
910,909,2020,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
911,910,2020,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,2
912,911,2020,Chandigarh,4,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
913,912,2020,Chhattisgarh,22,Less Than ₹1 Lakh,Female,1456
914,913,2020,Chhattisgarh,22,Less Than ₹1 Lakh,Male,3121
915,914,2020,Chhattisgarh,22,Less Than ₹1 Lakh,Transgender,0
916,915,2020,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,627
917,916,2020,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1904
918,917,2020,Chhattisgarh,22,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
919,918,2020,Chhattisgarh,22,₹10 Lakhs And Above,Female,4
920,919,2020,Chhattisgarh,22,₹10 Lakhs And Above,Male,19
921,920,2020,Chhattisgarh,22,₹10 Lakhs And Above,Transgender,0
922,921,2020,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,155
923,922,2020,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,424
924,923,2020,Chhattisgarh,22,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
925,924,2020,Delhi,7,Less Than ₹1 Lakh,Female,457
926,925,2020,Delhi,7,Less Than ₹1 Lakh,Male,955
927,926,2020,Delhi,7,Less Than ₹1 Lakh,Transgender,0
928,927,2020,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,371
929,928,2020,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1055
930,929,2020,Delhi,7,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
931,930,2020,Delhi,7,₹10 Lakhs And Above,Female,3
932,931,2020,Delhi,7,₹10 Lakhs And Above,Male,13
933,932,2020,Delhi,7,₹10 Lakhs And Above,Transgender,0
934,933,2020,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,64
935,934,2020,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,224
936,935,2020,Delhi,7,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
937,936,2020,Goa,30,Less Than ₹1 Lakh,Female,54
938,937,2020,Goa,30,Less Than ₹1 Lakh,Male,141
939,938,2020,Goa,30,Less Than ₹1 Lakh,Transgender,0
940,939,2020,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,19
941,940,2020,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,82
942,941,2020,Goa,30,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
943,942,2020,Goa,30,₹10 Lakhs And Above,Female,0
944,943,2020,Goa,30,₹10 Lakhs And Above,Male,0
945,944,2020,Goa,30,₹10 Lakhs And Above,Transgender,0
946,945,2020,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
947,946,2020,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,11
948,947,2020,Goa,30,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
949,948,2020,Gujarat,24,Less Than ₹1 Lakh,Female,1975
950,949,2020,Gujarat,24,Less Than ₹1 Lakh,Male,3529
951,950,2020,Gujarat,24,Less Than ₹1 Lakh,Transgender,2
952,951,2020,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,541
953,952,2020,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1877
954,953,2020,Gujarat,24,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
955,954,2020,Gujarat,24,₹10 Lakhs And Above,Female,0
